model	target	subset	gene	sprpv	prspv	sprrho	prsrho
muraa	all	all	accC	0.5172037613432983	0.051542218728513715	0.13299145299145299	0.38586741826960647
muraa	all	all	accD	0.18729835397864406	0.2725925483380047	0.26700854700854704	0.22341511962577595
muraa	all	all	acpA	0.10431396878069848	0.025421272231953795	0.3258119658119658	0.4374675100773016
muraa	all	all	adk	0.8585042942308735	0.7656373472261315	-0.054945054945054944	-0.0917440936262465
muraa	all	all	alaS	0.005190051998392044	6.0532674948105675e-05	0.5316239316239316	0.7036816022033041
muraa	all	all	alrA	0.0009156321379779106	0.0025079676294666397	0.610940170940171	0.5673018036825941
muraa	all	all	argS	5.051302067949874e-06	0.0005489969524886529	0.7661538461538462	0.6309095883850674
muraa	all	all	asd	0.04387622899069583	0.015157135466571884	0.39829059829059826	0.4709925549598332
muraa	all	all	aspS	4.0694451645372726e-05	5.1688247996586954e-05	0.7148717948717949	0.708194090329379
muraa	all	all	cdsA	0.3123081399823765	0.3957057962579753	0.20615384615384613	0.17384049706704657
muraa	all	all	cmk	0.03969212149104132	0.04015130991170385	0.4058119658119658	0.4049566613926434
muraa	all	all	coaBC	0.008000717411226549	0.00141303192103924	0.6978021978021978	0.7869274447598047
muraa	all	all	cysS	0.5436012542661113	0.8773799784226377	-0.12478632478632476	0.031816203065594344
muraa	all	all	dapA	0.499957929572453	0.04861531089623023	0.13846153846153844	0.3904273111930877
muraa	all	all	dapB	0.7387146311049512	0.3215640550914903	0.06871794871794872	0.2023304024716514
muraa	all	all	dapF	0.0595439560764055	0.05063169656719268	0.37435897435897436	0.38726369313219816
muraa	all	all	dapG	0.3747828144852431	0.6133493221412332	0.18153846153846154	0.10393991576268567
muraa	all	all	dapH	0.5889406689905491	0.5661836937882658	-0.11111111111111109	-0.11791353661488282
muraa	all	all	dapL	0.0012750908016827172	6.880688845788142e-05	0.5972649572649572	0.6999602369102736
muraa	all	all	ddl	0.5843341377940885	0.28357832366722807	0.11247863247863246	0.218489989564737
muraa	all	all	dfrA	1.3741495522062272e-37	5.220047425401908e-36	0.44275096398868946	0.43389723491015963
muraa	all	all	divIC	5.5867889835017694e-05	1.9794750155224506e-05	0.7059829059829059	0.7339347606062547
muraa	all	all	dnaA	0.1769508983055031	0.04219816781951412	0.2731623931623931	0.40123586226377106
muraa	all	all	dnaB	1.0691247474533573e-05	2.0403342977325974e-05	0.749059829059829	0.7331643670397291
muraa	all	all	dnaC	0.00020632690140176213	0.00035324639661514246	0.6656410256410256	0.6470895429625967
muraa	all	all	dnaD	0.015044634479299953	0.015540740978149786	0.47145299145299147	0.4694434256079917
muraa	all	all	dnaE	0.01043749905330937	0.00026537895758225484	0.49333333333333323	0.65711151656792
muraa	all	all	dnaG	0.03290032452846344	0.008032341013081585	0.41948717948717945	0.5081982580751396
muraa	all	all	dnaI	0.001381983518992488	0.0011722398784451621	0.5938461538461539	0.6007964561351965
muraa	all	all	dnaN	0.289863561574331	0.1728014105236732	0.21572649572649572	0.27570059144836523
muraa	all	all	dnaX	0.016071677656712646	0.017434132949500518	0.4673504273504273	0.4622284180158928
muraa	all	all	dxr	0.09609990712790022	8.263823099188499e-05	0.3333333333333333	0.6945424540663576
muraa	all	all	dxs	0.1311698186569949	0.05305013376105179	0.30393162393162393	0.38359693678062684
muraa	all	all	engA	0.007340725368949597	0.0016349394709375981	0.5131623931623931	0.5865837828281132
muraa	all	all	eno	0.07495254621410256	0.09796206886539918	0.35521367521367525	0.3315873213128486
muraa	all	all	era	0.003701313735752625	0.0023567886179692095	0.7417582417582418	0.7641312995080627
muraa	all	all	fabD	0.6890506826294658	0.30728952854491015	0.0823931623931624	0.20825616934532962
muraa	all	all	fabF	0.01159498555874061	0.006261431979238454	0.4871794871794871	0.5217565465757097
muraa	all	all	fabG	0.0011005780070111168	0.0015203324053099136	0.6034188034188035	0.5897447211798349
muraa	all	all	fabZ	0.03135701293445765	0.06756134259644725	0.4229059829059829	0.3639759146219642
muraa	all	all	fbaA	0.3877155926568773	0.01966944862483338	0.17675213675213672	0.45449511220044114
muraa	all	all	ffh	0.0021028235817913657	9.786403232931945e-05	0.5753846153846154	0.6894360752400002
muraa	all	all	fmt	0.51713091148483	0.19033863484070043	0.19780219780219782	0.38787384974595357
muraa	all	all	ftsA	0.9880978710589009	0.7630184647414392	0.0030769230769230765	0.062131370295326706
muraa	all	all	ftsE	0.8027630076692551	0.5952152338221787	-0.07692307692307691	0.16276594202794886
muraa	all	all	ftsL	0.005838238716710819	0.016251848974413365	0.5254700854700854	0.466653093211919
muraa	all	all	ftsW	0.002551804234305409	0.0036536175565279948	0.5664957264957264	0.5493302039791057
muraa	all	all	ftsY	0.011068048346129454	0.030083862311477517	0.4899145299145299	0.42582948080493643
muraa	all	all	ftsZ	0.04005887676201827	0.02586207288347759	0.4051282051282051	0.4362966864326118
muraa	all	all	fusA	0.09113112140322083	0.012106796198318814	0.3381196581196581	0.48461997126147366
muraa	all	all	gatA	0.00041794116410134993	0.0013202101490742077	0.641025641025641	0.5957928317834529
muraa	all	all	gatB	0.030554114172937866	0.005795763824297853	0.5989010989010989	0.7171466045534811
muraa	all	all	gatC	0.025754393984050022	0.048720400870898774	0.4365811965811965	0.39025991015778283
muraa	all	all	gcaD	0.017530055016799922	0.011778285314900204	0.4618803418803418	0.48625224647288545
muraa	all	all	gcp	0.029872338795465213	0.029386086020444693	0.42632478632478626	0.42747418530210063
muraa	all	all	glmM	0.1920287480553857	0.28181771573795505	0.26427350427350427	0.21927103246794571
muraa	all	all	glmS	0.046301005587464264	0.011027466274550273	0.3941880341880341	0.4901296228379711
muraa	all	all	glnA	0.0018332618569103646	5.896897618956103e-05	0.5815384615384616	0.7044350009949163
muraa	all	all	gltX	0.06106622345279162	0.032865882271254775	0.3723076923076923	0.41956206097049054
muraa	all	all	glyQ	0.0442732374920409	0.00038410029866996383	0.3976068376068376	0.6440863730316764
muraa	all	all	glyS	0.008936499498143775	0.037059993510377906	0.5022222222222221	0.41087231215924636
muraa	all	all	gmk	0.03016465883614047	0.0180688943712179	0.4256410256410256	0.45995355048664566
muraa	all	all	gpsA	4.382702802481682e-05	0.00028590841335051357	0.7128205128205128	0.6545349679352718
muraa	all	all	gyrA	0.816628040676086	0.024460303243964213	0.07142857142857142	0.6177354327559356
muraa	all	all	gyrB	0.14974854155496814	0.0020914815583784408	0.4230769230769231	0.7696842268332541
muraa	all	all	hisS	0.002134771552914038	0.0011065712581432919	0.5747008547008546	0.6031939239494566
muraa	all	all	holA	0.007318569842104322	0.013252893472061105	0.7032967032967032	0.664370214737099
muraa	all	all	hprT	0.10821546241751383	0.0817448352462967	0.32239316239316235	0.34772603581041267
muraa	all	all	ileS	0.0028669478101496994	0.000889734334675103	0.561025641025641	0.6120964610313433
muraa	all	all	infA	0.9828086843170194	0.45061383268028765	-0.004444444444444444	0.15466121692259815
muraa	all	all	infB	0.0012343756434819004	0.0007577278366983303	0.5986324786324786	0.6184875493786931
muraa	all	all	infC	0.0021999171084648404	3.4657502761985524e-05	0.5733333333333333	0.7192545126665749
muraa	all	all	iscS	0.07258210771708078	0.009032032869826801	0.35794871794871796	0.5016207225293302
muraa	all	all	ispF	0.00011910255980042727	0.00373761864520648	0.8681318681318682	0.7412489342337122
muraa	all	all	ispH	0.030554114172937866	0.006489266423605873	0.5989010989010989	0.7105310783033854
muraa	all	all	leuS	0.11303864906635508	0.018754975455198844	0.3182905982905983	0.4575672177096839
muraa	all	all	ligA	0.0002284433009323411	0.0004914183866687219	0.6622222222222223	0.6350617751082946
muraa	all	all	lysS	0.8826955404852086	0.993473925781995	-0.030427350427350425	0.001687071360894006
muraa	all	all	metS	0.2523807380778744	0.16217334776777673	0.23282051282051283	0.2824025676497438
muraa	all	all	mnaA	0.002376614797908445	0.0004302073971223405	0.7637362637362637	0.8311710020459552
muraa	all	all	mraY	0.25670309114113005	0.15662928854478178	0.23076923076923075	0.28602223915720176
muraa	all	all	mreB	0.4560869461523138	0.0007921811616410623	0.1528205128205128	0.6167316568370675
muraa	all	all	mreC	0.1453531413947883	0.049386606329181494	0.29367521367521365	0.3892052366028505
muraa	all	all	mreD	0.6239773010938097	0.6305023156227498	0.10085470085470086	0.09897110219660944
muraa	all	all	murAA	3.599419897018361e-63	4.6135559968590275e-111	0.36432209255230924	0.4733669633139883
muraa	all	all	murB	0.11468106749505903	0.00238616142445896	0.31692307692307686	0.5696066053577954
muraa	all	all	murC	0.02473764497893294	0.0023872674047328113	0.4393162393162393	0.5695852297917653
muraa	all	all	murD	0.7236975155869997	0.161369434274225	0.07282051282051281	0.282921953580993
muraa	all	all	murE	0.11801850055996228	0.09593781255567972	-0.31418803418803415	-0.3334865117475383
muraa	all	all	murF	0.4851058860330669	0.9007713239413643	-0.14324786324786323	0.025713796309050022
muraa	all	all	murG	0.004665976151383715	6.24530849965528e-05	0.5370940170940172	0.702779532119817
muraa	all	all	nrdE	0.0010647326795773088	0.0020924848956532485	0.6047863247863248	0.5756077945635409
muraa	all	all	nrdF	0.00039498663462564105	0.0007431177641291137	0.643076923076923	0.6192531319255044
muraa	all	all	nrdI	0.2798818688931399	0.10614559939100326	0.32417582417582413	0.4687528718089203
muraa	all	all	nusA	0.02233743966258932	0.000544999187972517	0.4461538461538461	0.6311853192053739
muraa	all	all	obg	0.025241875643086272	0.007121451471044862	0.4379487179487179	0.5148181870933662
muraa	all	all	panB	2.8294461954881637e-06	4.6427379102986255e-05	0.7784615384615383	0.7112141323466938
muraa	all	all	panC	0.00016416526892545395	0.00016998176931621895	0.6731623931623931	0.6720302467834043
muraa	all	all	panD	0.2851898367049421	0.46778557836247814	0.21777777777777776	0.14892455680780614
muraa	all	all	parC	0.006894048962799881	0.018274549034360384	0.5165811965811965	0.45923056602050266
muraa	all	all	parE	0.807378643447033	0.9576843272699934	0.05025641025641025	-0.01094381779935583
muraa	all	all	patA	0.18847332936074787	0.07422922886554487	-0.2663247863247863	-0.3560411481746722
muraa	all	all	pbpB	0.025497092790828162	0.005002081635419967	0.4372649572649573	0.5335298101008787
muraa	all	all	pcrA	0.00025261117426602243	0.0004692577491821352	0.6588034188034186	0.6367736155611291
muraa	all	all	perR	0.04900449559833098	0.008121856508648233	0.5549450549450549	0.6968641830600372
muraa	all	all	pgk	0.2654912702249571	0.16223130277955605	0.22666666666666666	0.2823651948771509
muraa	all	all	pgm	0.582036773695964	0.47082712399695625	0.11316239316239315	0.14791997212007763
muraa	all	all	pgsA	0.010812134591055544	0.004124335212136078	0.49128205128205127	0.5433240343849153
muraa	all	all	pheS	0.22878721004611619	0.014487823956842737	0.24444444444444444	0.4737745364502668
muraa	all	all	pheT	0.04134226737172355	0.01895097279753326	0.5714285714285714	0.6380394136944209
muraa	all	all	plsC	0.005688595687707637	0.011671431066400458	0.5268376068376068	0.48679131201536174
muraa	all	all	plsX	0.0003077496880148755	1.133610952811273e-05	0.6519658119658119	0.7476653034983448
muraa	all	all	plsY	0.019503823561301006	0.03767150668185597	0.455042735042735	0.4096717632596479
muraa	all	all	polC	0.0595439560764055	0.000850450763784856	0.37435897435897436	0.6139073167554289
muraa	all	all	ppaC	0.047552330980595164	0.006940921345287471	0.3921367521367521	0.5162138499422753
muraa	all	all	proS	0.0002149371023737052	4.402381528017356e-05	0.6642735042735042	0.7126960344173396
muraa	all	all	prs	0.0023702778664135425	0.0008688677655214	0.5699145299145298	0.6130495195168594
muraa	all	all	prsA	0.013165575845550252	0.028174428560723847	0.6648351648351648	0.6058949684830622
muraa	all	all	pyrG	3.871788088879029e-05	2.9133149172283665e-07	0.7162393162393161	0.820204020450592
muraa	all	all	pyrH	0.005023237655349916	0.0003746940733259934	0.7252747252747254	0.8356303542403328
muraa	all	all	racE	0.5063914522157806	0.23395038334598148	0.13641025641025642	0.24183528270053442
muraa	all	all	rbgA	0.35376363563367896	0.2756491525438401	0.2802197802197803	0.32688448847156715
muraa	all	all	ribC	0.04080045178240672	0.147184858851009	0.40376068376068375	0.2924038828613404
muraa	all	all	rnc	0.41821408326510057	0.7677596211943986	0.1658119658119658	0.060853577799952596
muraa	all	all	rnpA	0.006681784135857957	0.01686654200915522	0.7087912087912087	0.6468790043256692
muraa	all	all	rodA	0.12142667656933931	0.07350009005905764	0.31145299145299143	0.356881543921862
muraa	all	all	rplB	0.8670089011429889	0.7935003566506058	-0.034529914529914524	-0.05395303446058451
muraa	all	all	rplC	0.9431862416608072	0.9386086031019348	-0.021978021978021976	-0.023751739533073774
muraa	all	all	rplD	0.6030877531318972	0.42190032987420556	-0.15934065934065936	0.243930782258057
muraa	all	all	rplE	0.4299823436467588	0.08057039951302736	0.1617094017094017	0.34898594768247265
muraa	all	all	rplF	0.0005313984558465283	2.412847254870004e-05	0.6321367521367521	0.7288507674092614
muraa	all	all	rplJ	1.0090827684673456e-05	1.3586225221060455e-05	0.7504273504273503	0.7432972588895282
muraa	all	all	rplL	0.3172533184570911	0.38993453938754463	-0.20410256410256405	-0.1759401567572715
muraa	all	all	rplM	0.3272868812797852	0.0757811816335592	0.19999999999999998	0.35427318286162085
muraa	all	all	rplNA	0.099028787150502	0.07793078751934664	0.3305982905982906	0.35186946832946003
muraa	all	all	rplO	0.004302959542231012	1.0049624862481023e-06	0.5411965811965811	0.7986728191977436
muraa	all	all	rplP	0.003214718229310078	0.0013714396736799396	0.5555555555555555	0.594173043826632
muraa	all	all	rplQ	0.33408176785987176	0.016483349762148068	0.19726495726495727	0.46576635935953614
muraa	all	all	rplR	0.19563004629311073	0.08914003529115186	0.2622222222222222	0.34009276455886933
muraa	all	all	rplS	0.007908538928725959	0.00033185776184273995	0.509059829059829	0.6493089822891951
muraa	all	all	rplT	0.37373304228189164	0.0657715447587756	0.2692307692307692	0.524456809559447
muraa	all	all	rplU	0.07924255927339346	0.0068779945433736734	0.3504273504273504	0.5167075000825279
muraa	all	all	rplV	0.2961698050823268	0.5514201489975703	0.212991452991453	0.12239214986901575
muraa	all	all	rplW	0.1861284492408197	0.21026503102606886	0.2676923076923077	0.25414227121588706
muraa	all	all	rplX	0.6382237932615835	0.26183288760239326	0.09675213675213674	0.22836366264031366
muraa	all	all	rpmA	0.35376363563367896	0.46851286531326297	0.2802197802197803	0.22079662361305274
muraa	all	all	rpmC	0.005054585257982166	0.001202192631448366	0.532991452991453	0.5997412527081354
muraa	all	all	rpmD	0.11971369997051662	0.04322136177951578	0.31282051282051276	0.39942921976546775
muraa	all	all	rpoA	0.8176837503952754	0.86315758769711	0.04752136752136752	-0.03553905920291583
muraa	all	all	rpoB	1.3805977951239306e-05	6.88098912809741e-05	0.7429059829059829	0.6999589598689802
muraa	all	all	rpoC	0.4593051427250058	0.4395984622705846	0.22527472527472525	0.23500659172431776
muraa	all	all	rpsB	0.5458290014621017	0.8368489484633767	0.12410256410256408	0.042455209639748914
muraa	all	all	rpsC	0.0021999171084648404	0.0035665805318362263	0.5733333333333333	0.5505121419888716
muraa	all	all	rpsD	0.00037314034824430757	0.00020933922801529727	0.6451282051282051	0.665156991826061
muraa	all	all	rpsE	0.5436012542661113	0.4137146464128094	0.12478632478632476	0.1673972711645886
muraa	all	all	rpsF	9.31413109786824e-05	1.5197399807008159e-05	0.6909401709401709	0.7405499273092617
muraa	all	all	rpsG	0.3189123272487905	0.007533976973073974	0.20341880341880342	0.5117371475150208
muraa	all	all	rpsH	0.01159498555874061	0.011138640471659066	0.4871794871794871	0.4895419338126857
muraa	all	all	rpsI	0.005190051998392044	7.914247151023164e-05	0.5316239316239316	0.6958313941621734
muraa	all	all	rpsJ	0.017911112297773542	0.0032210124270538464	0.4605128205128205	0.5554612966596826
muraa	all	all	rpsK	0.6216154509711336	0.9512429103510929	-0.10153846153846154	0.012611533972442936
muraa	all	all	rpsL	0.21176996749099924	0.16297156586720749	0.2533333333333333	0.2818886570289436
muraa	all	all	rpsM	0.01624832620822752	0.0018092644545721396	0.4666666666666667	0.5821232610422394
muraa	all	all	rpsNA	0.19083851961412338	0.3198999635084786	0.26495726495726496	0.20301278354022473
muraa	all	all	rpsO	0.006553353196336487	0.005138269559676271	0.5193162393162393	0.5321430684259048
muraa	all	all	rpsP	0.00042584704505116725	0.0002540778573657046	0.6403418803418803	0.6586053045001933
muraa	all	all	rpsQ	0.051916443654714886	0.008980812455970965	0.3852991452991453	0.5019425535962612
muraa	all	all	rpsR	0.32224625467648527	0.19381607991723807	0.20205128205128203	0.26325217583432514
muraa	all	all	rpsS	0.002705459212467397	0.0006992422879307469	0.5637606837606838	0.6216334833136404
muraa	all	all	scpA	0.0034985633791806466	0.0015184972877496895	0.5514529914529913	0.5897969811652156
muraa	all	all	secA	0.25815449691319536	0.002732130301301279	0.2300854700854701	0.5632995247902897
muraa	all	all	secE	0.09682596949469534	0.021798103719593585	0.3326495726495726	0.44777193640326024
muraa	all	all	secY	0.030459273618817555	0.00030908098973648964	0.42495726495726494	0.6518144277384977
muraa	all	all	serS	0.16809362792700516	0.13677459582292062	0.2786324786324786	0.2997873240155054
muraa	all	all	sigA	0.09394617487906183	0.11657965465021218	0.33538461538461534	0.31536011179383133
muraa	all	all	smc	0.00026601205575225274	0.0013039643305508845	0.8461538461538461	0.790281895002583
muraa	all	all	spsF	0.006088305245824148	0.007231603033109549	0.7142857142857143	0.7040249829401716
muraa	all	all	ssbA	0.025241875643086272	0.024614836753100708	0.4379487179487179	0.43965272240592435
muraa	all	all	tagA	0.0779982332539812	0.006801847941967398	0.3517948717948718	0.5173099559105382
muraa	all	all	tagD	0.7792052599569443	0.6654308726630417	-0.05777777777777777	0.08901513812514435
muraa	all	all	tagF	0.01771974419574439	0.009838798754823823	0.46119658119658113	0.4967423692873926
muraa	all	all	tagG	0.5843341377940885	0.838906298802023	0.11247863247863246	0.041912841824862275
muraa	all	all	tagH	0.0019196104952663756	0.006503122283259431	0.5794871794871794	0.5197295417386116
muraa	all	all	tagO	0.31559961615801	0.09775958847047328	0.20478632478632477	0.33177596315478386
muraa	all	all	tkt	0.00904516402559484	0.0004631615920944444	0.5015384615384615	0.6372568733614655
muraa	all	all	tmk	0.1616584127225839	0.2173533708099097	0.2827350427350427	0.25036561607287083
muraa	all	all	tpiA	0.16485389973677606	0.22067481070012712	0.28068376068376066	0.24862447577648208
muraa	all	all	trmU	0.004922118976676814	9.660097679787826e-05	0.5343589743589743	0.6898319546690205
muraa	all	all	trpS	0.12228985962353342	0.11366955773866132	0.3107692307692307	0.3177635660691192
muraa	all	all	trxA	0.5290679872349875	0.9930938796082603	0.19230769230769232	0.0026696802527152357
muraa	all	all	trxB	0.008307154082092892	0.004948746635831825	0.5063247863247863	0.534081605033495
muraa	all	all	tsf	3.5018161978703056e-05	0.0003162426415154194	0.718974358974359	0.6510097199564084
muraa	all	all	tufA	0.062097703209687896	0.03036541385238535	0.3709401709401709	0.4251745216148475
muraa	all	all	tyrS	0.016426567200069835	0.04650693358540162	0.4659829059829059	0.39384748337167097
muraa	all	all	uppS	0.13860356127010218	0.030061100114868216	0.2984615384615385	0.4258826463063504
muraa	all	all	valS	0.002233123515243539	0.0019003501568709766	0.5726495726495726	0.5799377571308014
muraa	all	all	walR	0.2005034472907049	0.302048071231598	0.2594871794871795	0.2104746838982314
muraa	all	all	yaaK	0.02867270567140696	0.019424722953083888	0.6043956043956044	0.6361325158221741
muraa	all	all	ydiB	0.0004939330873966639	0.0002246500065970069	0.6348717948717948	0.6627873601365419
muraa	all	all	ydiC	0.572887073891802	0.07246345304191426	0.1158974358974359	0.35808740944831785
muraa	all	all	ydiO	0.05101946710060354	0.03015349378815525	0.3866666666666666	0.4256670435603022
muraa	all	all	ydiP	6.26980373142426e-06	1.4039166481922444e-05	0.7613675213675213	0.7424968013689274
muraa	all	all	yhdK	0.0002789901418787838	0.0005085726113113824	0.6553846153846153	0.6337822530679711
muraa	all	all	ylqG	0.21585718064938147	0.36778613076481054	0.3681318681318681	0.27246978300705615
muraa	all	all	ymdA	0.22331572029248162	0.38766144195404423	0.3626373626373627	0.2617495475845676
muraa	all	all	yneF	0.0008408902992071062	4.592459457015458e-06	0.6143589743589742	0.7682283368408178
muraa	all	all	yqeG	0.011729922367338315	0.04835770333088871	0.4864957264957265	0.39083886784394156
muraa	all	all	yqhY	0.572887073891802	0.06985162109201473	0.1158974358974359	0.3611853261905444
muraa	all	all	ysxB	0.0006248575076233777	0.00028329570665883077	0.625982905982906	0.6548537033114393
muraa	all	all	ysxC	0.016536698804267252	0.001151776589255517	0.6483516483516483	0.7953514501427315
muraa	all	all	yumC	0.0004101636411292747	0.00011196073330514883	0.6417094017094016	0.6852989892287522
muraa	all	all	ywlF	0.395218539452605	0.9500530159554524	0.174017094017094	0.012919685223360733
muraa	all	all	yxxG	0.04548129950045341	0.019153733804031944	0.39555555555555555	0.4562128927530886
dfra	broad	train	accA	0.10586182023267646	0.06471407738026695	0.3244444444444444	0.3675485893153645
dfra	broad	train	accB	1.1239312789557584e-06	2.9939338896923455e-06	0.945054945054945	0.9340854725435932
dfra	broad	train	accC	0.3839365166506743	0.5286623953813248	0.26373626373626374	0.19249348468819605
dfra	broad	train	accD	0.020516042572872463	0.10010874385192954	0.6318681318681317	0.4760223445728057
dfra	broad	train	acpA	0.47048080273986936	0.3192381612450498	0.14803418803418802	0.2032847671974763
dfra	broad	train	adk	0.6545168402947126	0.6817898694429785	0.13736263736263735	0.12595629295736602
dfra	broad	train	alaS	0.0007236077236996977	0.009570003976135017	0.8131868131868131	0.6864010241652028
dfra	broad	train	alrA	0.0026660786121372876	0.002918980870471576	0.7582417582417583	0.7538090260214393
dfra	broad	train	argS	8.213407616936533e-09	4.090181651411258e-06	0.8694017094017094	0.7707233857414756
dfra	broad	train	asd	0.004792600082709958	0.023049173031871296	0.5357264957264957	0.4440664700707312
dfra	broad	train	aspS	0.00027352947103752046	2.975947467973652e-05	0.6560683760683761	0.7233399946941723
dfra	broad	train	cdsA	0.06801389017851188	0.497545584592033	-0.3634188034188034	-0.13923406756486875
dfra	broad	train	cmk	0.022568585823072	0.004841281337906747	0.44547008547008543	0.5352088711517758
dfra	broad	train	coaBC	0.0026660786121372876	0.0010432040087833825	0.7582417582417583	0.7993000986767479
dfra	broad	train	cysS	0.8461703773460859	0.9264798885053174	0.039999999999999994	0.019030910139285186
dfra	broad	train	dapA	0.49782248280054353	0.9841564009492542	-0.13914529914529913	0.004095976638514598
dfra	broad	train	dapB	0.4820544547023683	0.31721488188984054	0.21428571428571427	0.30124359198860917
dfra	broad	train	dapF	0.00011635745447086373	0.00020223788770120296	0.6841025641025641	0.6663080837235075
dfra	broad	train	dapG	0.1383423778882127	0.44921561958417283	0.4340659340659341	0.2302314090942171
dfra	broad	train	dapL	0.029294532513711294	0.042241698444431194	0.42769230769230765	0.4011582987733369
dfra	broad	train	ddl	0.20140608996104353	0.9399099132913756	-0.37912087912087916	-0.023247448936811074
dfra	broad	train	dfrA	0.021880921868613904	0.006040273782704699	0.44752136752136745	0.5236698952789505
dfra	broad	train	divIC	0.5638018209840501	0.5220866722586994	0.11863247863247862	0.13145889142442763
dfra	broad	train	dnaA	0.35143787088903955	0.09318186859939367	0.1904273504273504	0.3361210428688903
dfra	broad	train	dnaB	0.00010652200477786466	1.6979041637783087e-07	0.6868376068376068	0.8287878741023855
dfra	broad	train	dnaC	0.0006827107582302818	0.0006794768409569842	0.6225641025641024	0.6227484364516087
dfra	broad	train	dnaD	0.0008125089846173569	0.0010981694354962655	0.6157264957264957	0.6035094763143715
dfra	broad	train	dnaG	0.00026601205575225274	0.00019140788918747966	0.8461538461538461	0.8555916500051992
dfra	broad	train	dnaN	0.004107709360574612	0.042246442206289675	0.7362637362637362	0.5693743851452665
dfra	broad	train	dnaX	0.0006209883849300375	0.0005303803741084657	0.8186813186813187	0.8241656641017595
dfra	broad	train	dxr	0.058747261358174596	0.14477624717783155	0.37544880015303944	0.2940779909473605
dfra	broad	train	dxs	0.17435746494503282	0.3630983609537683	0.4010989010989011	0.27504271276278963
dfra	broad	train	engA	0.0007196101454274518	0.00016404706774198982	0.6205128205128205	0.6731857634946182
dfra	broad	train	eno	0.44998993177006685	0.5703670307513355	-0.15487179487179487	-0.11665411928012771
dfra	broad	train	era	0.0014541896038438224	0.0007154372080450628	0.7857142857142857	0.8136008962950416
dfra	broad	train	fabD	0.2017346373023125	0.3579685941675207	0.2588034188034188	0.18790664580563302
dfra	broad	train	fabF	0.00037314034824430757	0.004630836316897833	0.6451282051282051	0.5374790870063149
dfra	broad	train	fabG	0.07074904067496371	0.011246096545459348	0.5164835164835164	0.6756987171076939
dfra	broad	train	fabZ	0.02353816709643306	0.011770265423880287	0.6208791208791209	0.6726011332315341
dfra	broad	train	fbaA	0.1383423778882127	0.019783865647764957	0.4340659340659341	0.6347098896727177
dfra	broad	train	ffh	0.004547733743967149	0.0014292410142450172	0.7307692307692307	0.7864464044808762
dfra	broad	train	fmt	0.005536115775787642	0.0031023085589412676	0.7197802197802198	0.7507788057150938
dfra	broad	train	ftsA	0.8254320783624893	0.8915397935697208	0.045470085470085464	0.028119351140740278
dfra	broad	train	ftsL	0.19441291997748622	0.33156790316059725	0.38461538461538464	0.29283565477786416
dfra	broad	train	ftsW	0.7615000227827016	0.6930104603650045	0.0934065934065934	0.12130748531954581
dfra	broad	train	ftsY	0.0029822333891698486	0.0010309754537375904	0.7527472527472527	0.7997648039066245
dfra	broad	train	ftsZ	0.35852718374297243	0.05422652079946699	0.18769230769230769	0.38186041618802496
dfra	broad	train	fusA	0.057634433470466075	0.00012544330849572784	0.5384615384615384	0.8668185969200632
dfra	broad	train	gatA	0.34400021825867	0.540125248458589	0.2857142857142857	0.1872661522484088
dfra	broad	train	gatB	0.5411235235098939	0.45144686256376393	0.1868131868131868	0.22913067183650448
dfra	broad	train	gatC	6.036426001148583e-07	1.4374074247321715e-06	0.8078632478632478	0.7919280360790122
dfra	broad	train	gcaD	0.06073650306561792	0.032360677324703824	0.532967032967033	0.593853838540355
dfra	broad	train	gcp	2.506180897608774e-05	7.010447281570547e-06	0.7278632478632477	0.7588507578583961
dfra	broad	train	glmM	0.04348203755249841	0.007295413271370088	0.3989743589743589	0.5135011218754284
dfra	broad	train	gltX	0.03117402780950363	0.06300256290929693	0.42332023186654166	0.3697549239586173
dfra	broad	train	glyS	0.004107709360574612	0.009865110759966654	0.7362637362637362	0.684418741314448
dfra	broad	train	gmk	0.3041724576876233	0.009027721371653268	0.20957264957264954	0.5016477539676758
dfra	broad	train	gpsA	0.015044634479299953	0.01100245953262515	0.47145299145299147	0.49026249113670256
dfra	broad	train	gyrB	0.0941346925969393	0.04150995946245167	0.4835164835164835	0.5710451582689939
dfra	broad	train	hisS	0.07074904067496371	0.07521608781564965	0.5164835164835164	0.5096560442271332
dfra	broad	train	hprT	0.021210406200999857	0.02661248303184759	0.44957264957264953	0.434340105130673
dfra	broad	train	ileS	0.021432025479478038	0.030922389814184565	0.4488888888888889	0.4238930991261944
dfra	broad	train	infA	0.971577682777073	0.4334124261825904	-0.010989010989010988	0.23810525521760967
dfra	broad	train	infB	0.08991308230865638	0.05326196194491558	0.48901098901098894	0.546574880547392
dfra	broad	train	infC	0.12233188767803571	0.03372433111381617	0.4505494505494505	0.5901788258378915
dfra	broad	train	iscS	0.006088305245824148	0.007513934917090405	0.7142857142857143	0.7016844692645685
dfra	broad	train	ispF	0.010340409451492895	0.018202253705607855	0.6813186813186813	0.6411269061764137
dfra	broad	train	leuS	0.1357811570511287	0.04670813906558843	0.3005128205128205	0.39351588720510927
dfra	broad	train	ligA	0.016536698804267252	0.02228156052917826	0.6483516483516483	0.625313321666149
dfra	broad	train	lysS	0.2885831614447202	0.20595469646819678	0.3186813186813187	0.37561070842111155
dfra	broad	train	metS	0.057634433470466075	0.04189951167458022	0.5384615384615384	0.5701587825487483
